"","dose","auc","specificity","sensitivity","correction"
"438",8690,0.928571428571429,1,0.714285714285714,"allcorrected"
"439",8710,0.928571428571429,1,0.571428571428571,"allcorrected"
"440",8730,0.928571428571429,1,0.714285714285714,"allcorrected"
"441",8750,0.928571428571429,1,0.642857142857143,"allcorrected"
"442",8770,0.928571428571429,1,0.714285714285714,"allcorrected"
"443",8790,0.928571428571429,1,0.714285714285714,"allcorrected"
"444",8810,0.928571428571429,1,0.714285714285714,"allcorrected"
"445",8830,0.928571428571429,1,0.714285714285714,"allcorrected"
"446",8850,0.928571428571429,1,0.714285714285714,"allcorrected"
"447",8870,0.928571428571429,1,0.714285714285714,"allcorrected"
"448",8890,0.910714285714286,1,0.714285714285714,"allcorrected"
"449",8910,0.928571428571429,1,0.714285714285714,"allcorrected"
"450",8930,0.928571428571429,1,0.642857142857143,"allcorrected"
"451",8950,0.928571428571429,1,0.714285714285714,"allcorrected"
"452",8970,0.928571428571429,1,0.714285714285714,"allcorrected"
"453",8990,0.910714285714286,1,0.714285714285714,"allcorrected"
"454",9010,0.928571428571429,1,0.714285714285714,"allcorrected"
"455",9030,0.928571428571429,1,0.714285714285714,"allcorrected"
"456",9050,0.928571428571429,1,0.571428571428571,"allcorrected"
"457",9070,0.928571428571429,1,0.714285714285714,"allcorrected"
"458",9090,0.928571428571429,1,0.642857142857143,"allcorrected"
"459",9110,0.928571428571429,1,0.714285714285714,"allcorrected"
"460",9130,0.928571428571429,1,0.714285714285714,"allcorrected"
"461",9150,0.928571428571429,1,0.714285714285714,"allcorrected"
"462",9170,0.928571428571429,1,0.714285714285714,"allcorrected"
"463",9190,0.946428571428571,1,0.714285714285714,"allcorrected"
"464",9210,0.928571428571429,1,0.714285714285714,"allcorrected"
"465",9230,0.928571428571429,1,0.571428571428571,"allcorrected"
"466",9250,0.928571428571429,1,0.714285714285714,"allcorrected"
"467",9270,0.928571428571429,1,0.714285714285714,"allcorrected"
"468",9290,0.964285714285714,1,0.714285714285714,"allcorrected"
"469",9310,0.928571428571429,1,0.571428571428571,"allcorrected"
"470",9330,0.928571428571429,1,0.714285714285714,"allcorrected"
"471",9350,0.964285714285714,1,0.714285714285714,"allcorrected"
"472",9370,0.928571428571429,1,0.714285714285714,"allcorrected"
"473",9390,0.928571428571429,1,0.714285714285714,"allcorrected"
"474",9410,0.928571428571429,1,0.714285714285714,"allcorrected"
"475",9430,0.928571428571429,1,0.714285714285714,"allcorrected"
"476",9450,0.928571428571429,1,0.714285714285714,"allcorrected"
"477",9470,0.928571428571429,1,0.714285714285714,"allcorrected"
"478",9490,0.928571428571429,1,0.714285714285714,"allcorrected"
"479",9510,0.928571428571429,1,0.714285714285714,"allcorrected"
"480",9530,0.928571428571429,1,0.714285714285714,"allcorrected"
"481",9550,0.928571428571429,1,0.714285714285714,"allcorrected"
"482",9570,0.928571428571429,1,0.714285714285714,"allcorrected"
"483",9590,0.928571428571429,1,0.5,"allcorrected"
"484",9610,0.928571428571429,1,0.714285714285714,"allcorrected"
"485",9630,0.928571428571429,1,0.714285714285714,"allcorrected"
"486",9650,0.928571428571429,1,0.714285714285714,"allcorrected"
"487",9670,0.928571428571429,1,0.714285714285714,"allcorrected"
"488",9690,0.928571428571429,1,0.714285714285714,"allcorrected"
"489",9710,0.928571428571429,1,0.5,"allcorrected"
"490",9730,0.928571428571429,1,0.714285714285714,"allcorrected"
"491",9750,0.928571428571429,1,0.714285714285714,"allcorrected"
"492",9770,0.928571428571429,1,0.714285714285714,"allcorrected"
"493",9790,0.928571428571429,1,0.714285714285714,"allcorrected"
"494",9810,0.928571428571429,1,0.714285714285714,"allcorrected"
"495",9830,0.928571428571429,1,0.714285714285714,"allcorrected"
"496",9850,0.928571428571429,1,0.5,"allcorrected"
"497",9870,0.928571428571429,1,0.714285714285714,"allcorrected"
"498",9890,0.928571428571429,1,0.714285714285714,"allcorrected"
"499",9910,0.928571428571429,1,0.714285714285714,"allcorrected"
"500",9930,0.928571428571429,1,0.714285714285714,"allcorrected"
"501",9950,0.928571428571429,1,0.714285714285714,"allcorrected"
"502",9970,0.928571428571429,1,0.714285714285714,"allcorrected"
"503",9990,0.928571428571429,1,0.714285714285714,"allcorrected"
"504",10,0.732142857142857,0.5,0.928571428571429,"mediumhigh"
"505",30,0.839285714285714,0.5,0.928571428571429,"mediumhigh"
"506",50,0.892857142857143,0.75,0.928571428571429,"mediumhigh"
"507",70,0.875,0.5,0.714285714285714,"mediumhigh"
"508",90,0.892857142857143,1,0.785714285714286,"mediumhigh"
"509",110,0.928571428571429,0.5,0.857142857142857,"mediumhigh"
"510",130,0.928571428571429,1,0.857142857142857,"mediumhigh"
"511",150,0.928571428571429,1,0.857142857142857,"mediumhigh"
"512",170,0.946428571428571,1,0.857142857142857,"mediumhigh"
"513",190,0.928571428571429,1,0.857142857142857,"mediumhigh"
"514",210,0.589285714285714,0.5,0.928571428571429,"mediumhigh"
"515",230,0.928571428571429,1,0.857142857142857,"mediumhigh"
"516",250,0.517857142857143,0.5,0.928571428571429,"mediumhigh"
"517",270,0.928571428571429,1,0.857142857142857,"mediumhigh"
"518",290,0.535714285714286,0.5,0.928571428571429,"mediumhigh"
"519",310,0.964285714285714,1,0.857142857142857,"mediumhigh"
"520",330,0.964285714285714,1,0.857142857142857,"mediumhigh"
"521",350,0.964285714285714,1,0.857142857142857,"mediumhigh"
"522",370,0.741071428571429,0.75,0.892857142857143,"mediumhigh"
"523",390,0.535714285714286,0.5,0.928571428571429,"mediumhigh"
"524",410,0.964285714285714,1,0.857142857142857,"mediumhigh"
"525",430,0.964285714285714,1,0.857142857142857,"mediumhigh"
"526",444,1,1,0.857142857142857,"mediumhigh"
"527",450,0.964285714285714,1,0.857142857142857,"mediumhigh"
"528",470,0.964285714285714,1,0.857142857142857,"mediumhigh"
"529",490,0.785714285714286,0.75,0.857142857142857,"mediumhigh"
"530",510,0.964285714285714,1,0.857142857142857,"mediumhigh"
"531",530,0.821428571428571,0.75,0.857142857142857,"mediumhigh"
"532",550,0.678571428571429,0.5,0.857142857142857,"mediumhigh"
"533",570,0.785714285714286,1,0.785714285714286,"mediumhigh"
"534",590,0.857142857142857,0.5,0.785714285714286,"mediumhigh"
"535",610,0.928571428571429,1,0.857142857142857,"mediumhigh"
"536",630,0.928571428571429,1,0.857142857142857,"mediumhigh"
"537",650,0.910714285714286,1,0.857142857142857,"mediumhigh"
"538",670,0.919642857142857,1,0.75,"mediumhigh"
"539",690,0.946428571428571,1,0.857142857142857,"mediumhigh"
"540",710,0.919642857142857,1,0.857142857142857,"mediumhigh"
"541",730,0.910714285714286,1,0.714285714285714,"mediumhigh"
"542",750,0.910714285714286,1,0.785714285714286,"mediumhigh"
"543",760,0.919642857142857,1,0.714285714285714,"mediumhigh"
"544",770,0.928571428571429,1,0.714285714285714,"mediumhigh"
"545",790,0.910714285714286,1,0.75,"mediumhigh"
"546",810,0.928571428571429,1,0.785714285714286,"mediumhigh"
"547",830,0.892857142857143,1,0.714285714285714,"mediumhigh"
"548",850,0.892857142857143,1,0.785714285714286,"mediumhigh"
"549",870,0.910714285714286,1,0.714285714285714,"mediumhigh"
"550",890,0.892857142857143,1,0.714285714285714,"mediumhigh"
"551",910,0.857142857142857,1,0.571428571428571,"mediumhigh"
"552",916,0.892857142857143,1,0.714285714285714,"mediumhigh"
"553",930,0.892857142857143,1,0.714285714285714,"mediumhigh"
"554",950,0.928571428571429,1,0.642857142857143,"mediumhigh"
"555",970,0.928571428571429,1,0.714285714285714,"mediumhigh"
"556",990,0.875,1,0.607142857142857,"mediumhigh"
"557",1010,0.892857142857143,1,0.642857142857143,"mediumhigh"
"558",1030,0.857142857142857,1,0.571428571428571,"mediumhigh"
"559",1050,0.892857142857143,1,0.642857142857143,"mediumhigh"
"560",1070,0.892857142857143,1,0.642857142857143,"mediumhigh"
"561",1090,0.857142857142857,1,0.571428571428571,"mediumhigh"
"562",1110,0.875,1,0.642857142857143,"mediumhigh"
"563",1130,0.892857142857143,1,0.642857142857143,"mediumhigh"
"564",1150,0.875,1,0.642857142857143,"mediumhigh"
"565",1170,0.892857142857143,1,0.642857142857143,"mediumhigh"
"566",1190,0.875,1,0.642857142857143,"mediumhigh"
"567",1210,0.892857142857143,1,0.642857142857143,"mediumhigh"
"568",1230,0.892857142857143,1,0.642857142857143,"mediumhigh"
"569",1250,0.892857142857143,1,0.642857142857143,"mediumhigh"
"570",1270,0.892857142857143,1,0.571428571428571,"mediumhigh"
"571",1290,0.875,1,0.607142857142857,"mediumhigh"
"572",1310,0.848214285714286,1,0.5,"mediumhigh"
"573",1330,0.892857142857143,1,0.571428571428571,"mediumhigh"
"574",1350,0.875,1,0.642857142857143,"mediumhigh"
"575",1370,0.848214285714286,1,0.5,"mediumhigh"
"576",1390,0.857142857142857,1,0.607142857142857,"mediumhigh"
"577",1410,0.875,1,0.607142857142857,"mediumhigh"
"578",1430,0.910714285714286,1,0.642857142857143,"mediumhigh"
"579",1450,0.892857142857143,1,0.571428571428571,"mediumhigh"
"580",1470,0.848214285714286,1,0.464285714285714,"mediumhigh"
"581",1490,0.857142857142857,1,0.571428571428571,"mediumhigh"
"582",1510,0.839285714285714,1,0.428571428571429,"mediumhigh"
"583",1530,0.866071428571428,1,0.464285714285714,"mediumhigh"
"584",1550,0.910714285714286,1,0.5,"mediumhigh"
"585",1570,0.875,1,0.535714285714286,"mediumhigh"
"586",1590,0.803571428571429,1,0.428571428571429,"mediumhigh"
"587",1610,0.892857142857143,1,0.571428571428571,"mediumhigh"
"588",1630,0.875,1,0.571428571428571,"mediumhigh"
"589",1650,0.821428571428571,1,0.571428571428571,"mediumhigh"
"590",1670,0.821428571428571,1,0.535714285714286,"mediumhigh"
"591",1690,0.821428571428571,1,0.5,"mediumhigh"
"592",1710,0.839285714285714,1,0.571428571428571,"mediumhigh"
"593",1730,0.857142857142857,1,0.535714285714286,"mediumhigh"
"594",1750,0.875,1,0.571428571428571,"mediumhigh"
"595",1770,0.892857142857143,1,0.571428571428571,"mediumhigh"
"596",1790,0.803571428571429,1,0.428571428571429,"mediumhigh"
"597",1810,0.857142857142857,1,0.535714285714286,"mediumhigh"
"598",1830,0.875,1,0.571428571428571,"mediumhigh"
"599",1850,0.839285714285714,1,0.535714285714286,"mediumhigh"
"600",1870,0.857142857142857,1,0.5,"mediumhigh"
"601",1890,0.857142857142857,1,0.571428571428571,"mediumhigh"
"602",1910,0.8125,1,0.464285714285714,"mediumhigh"
"603",1930,0.803571428571429,1,0.428571428571429,"mediumhigh"
"604",1950,0.821428571428571,1,0.571428571428571,"mediumhigh"
"605",1970,0.8125,1,0.464285714285714,"mediumhigh"
"606",1990,0.803571428571429,1,0.428571428571429,"mediumhigh"
"607",2010,0.875,1,0.571428571428571,"mediumhigh"
"608",2030,0.8125,1,0.464285714285714,"mediumhigh"
"609",2050,0.821428571428571,1,0.535714285714286,"mediumhigh"
"610",2070,0.892857142857143,1,0.5,"mediumhigh"
"611",2090,0.767857142857143,1,0.428571428571429,"mediumhigh"
"612",2110,0.857142857142857,1,0.571428571428571,"mediumhigh"
"613",2130,0.892857142857143,1,0.571428571428571,"mediumhigh"
"614",2150,0.767857142857143,1,0.428571428571429,"mediumhigh"
"615",2170,0.767857142857143,1,0.428571428571429,"mediumhigh"
"616",2190,0.875,1,0.535714285714286,"mediumhigh"
"617",2210,0.892857142857143,1,0.571428571428571,"mediumhigh"
"618",2230,0.875,1,0.571428571428571,"mediumhigh"
"619",2250,0.767857142857143,1,0.428571428571429,"mediumhigh"
"620",2270,0.767857142857143,1,0.428571428571429,"mediumhigh"
"621",2290,0.821428571428571,1,0.5,"mediumhigh"
"622",2310,0.839285714285714,1,0.5,"mediumhigh"
"623",2330,0.776785714285714,1,0.464285714285714,"mediumhigh"
"624",2350,0.785714285714286,1,0.5,"mediumhigh"
"625",2370,0.785714285714286,1,0.5,"mediumhigh"
"626",2390,0.785714285714286,1,0.535714285714286,"mediumhigh"
"627",2410,0.785714285714286,1,0.5,"mediumhigh"
"628",2430,0.776785714285714,1,0.464285714285714,"mediumhigh"
"629",2450,0.857142857142857,1,0.5,"mediumhigh"
"630",2470,0.776785714285714,1,0.464285714285714,"mediumhigh"
"631",2490,0.785714285714286,1,0.5,"mediumhigh"
"632",2510,0.785714285714286,1,0.5,"mediumhigh"
"633",2530,0.785714285714286,1,0.5,"mediumhigh"
"634",2550,0.785714285714286,1,0.5,"mediumhigh"
"635",2570,0.785714285714286,1,0.5,"mediumhigh"
"636",2590,0.785714285714286,1,0.5,"mediumhigh"
"637",2610,0.785714285714286,1,0.5,"mediumhigh"
"638",2630,0.857142857142857,1,0.5,"mediumhigh"
"639",2650,0.785714285714286,1,0.5,"mediumhigh"
"640",2670,0.785714285714286,1,0.5,"mediumhigh"
"641",2690,0.785714285714286,1,0.5,"mediumhigh"
"642",2710,0.821428571428571,1,0.5,"mediumhigh"
"643",2730,0.821428571428571,1,0.5,"mediumhigh"
"644",2750,0.857142857142857,1,0.5,"mediumhigh"
"645",2770,0.785714285714286,1,0.5,"mediumhigh"
"646",2790,0.785714285714286,1,0.5,"mediumhigh"
"647",2810,0.785714285714286,1,0.5,"mediumhigh"
"648",2830,0.785714285714286,1,0.642857142857143,"mediumhigh"
"649",2850,0.785714285714286,1,0.5,"mediumhigh"
"650",2870,0.785714285714286,1,0.5,"mediumhigh"
"651",2890,0.821428571428571,1,0.5,"mediumhigh"
"652",2910,0.785714285714286,1,0.5,"mediumhigh"
"653",2930,0.785714285714286,1,0.5,"mediumhigh"
"654",2950,0.785714285714286,1,0.5,"mediumhigh"
"655",2970,0.785714285714286,1,0.5,"mediumhigh"
"656",2990,0.785714285714286,1,0.5,"mediumhigh"
"657",3010,0.821428571428571,1,0.5,"mediumhigh"
"658",3030,0.785714285714286,1,0.5,"mediumhigh"
"659",3050,0.785714285714286,1,0.5,"mediumhigh"
"660",3070,0.785714285714286,1,0.5,"mediumhigh"
"661",3090,0.785714285714286,1,0.5,"mediumhigh"
"662",3110,0.785714285714286,1,0.5,"mediumhigh"
"663",3130,0.857142857142857,1,0.5,"mediumhigh"
"664",3150,0.785714285714286,1,0.5,"mediumhigh"
"665",3170,0.75,1,0.464285714285714,"mediumhigh"
"666",3190,0.75,1,0.464285714285714,"mediumhigh"
"667",3210,0.785714285714286,1,0.5,"mediumhigh"
"668",3230,0.75,1,0.464285714285714,"mediumhigh"
"669",3250,0.785714285714286,1,0.535714285714286,"mediumhigh"
"670",3270,0.785714285714286,1,0.5,"mediumhigh"
"671",3290,0.857142857142857,1,0.535714285714286,"mediumhigh"
"672",3310,0.785714285714286,1,0.5,"mediumhigh"
"673",3330,0.741071428571429,1,0.535714285714286,"mediumhigh"
"674",3350,0.785714285714286,1,0.5,"mediumhigh"
"675",3370,0.785714285714286,1,0.571428571428571,"mediumhigh"
"676",3390,0.821428571428571,1,0.5,"mediumhigh"
"677",3410,0.785714285714286,1,0.5,"mediumhigh"
"678",3430,0.785714285714286,1,0.571428571428571,"mediumhigh"
"679",3450,0.741071428571429,1,0.5,"mediumhigh"
"680",3470,0.785714285714286,1,0.571428571428571,"mediumhigh"
"681",3490,0.821428571428571,1,0.5,"mediumhigh"
"682",3510,0.785714285714286,1,0.535714285714286,"mediumhigh"
"683",3530,0.785714285714286,1,0.535714285714286,"mediumhigh"
"684",3550,0.785714285714286,1,0.535714285714286,"mediumhigh"
"685",3570,0.785714285714286,1,0.5,"mediumhigh"
"686",3590,0.723214285714286,1,0.535714285714286,"mediumhigh"
"687",3610,0.785714285714286,1,0.535714285714286,"mediumhigh"
"688",3630,0.785714285714286,1,0.571428571428571,"mediumhigh"
"689",3650,0.785714285714286,1,0.535714285714286,"mediumhigh"
"690",3670,0.723214285714286,1,0.535714285714286,"mediumhigh"
"691",3690,0.785714285714286,1,0.5,"mediumhigh"
"692",3710,0.785714285714286,1,0.571428571428571,"mediumhigh"
"693",3730,0.785714285714286,1,0.5,"mediumhigh"
"694",3750,0.785714285714286,1,0.5,"mediumhigh"
"695",3770,0.785714285714286,1,0.5,"mediumhigh"
"696",3790,0.785714285714286,1,0.5,"mediumhigh"
"697",3810,0.785714285714286,1,0.571428571428571,"mediumhigh"
"698",3830,0.785714285714286,1,0.571428571428571,"mediumhigh"
"699",3850,0.660714285714286,1,0.5,"mediumhigh"
"700",3870,0.723214285714286,1,0.535714285714286,"mediumhigh"
"701",3890,0.821428571428571,1,0.571428571428571,"mediumhigh"
"702",3910,0.857142857142857,1,0.571428571428571,"mediumhigh"
"703",3930,0.785714285714286,1,0.571428571428571,"mediumhigh"
"704",3950,0.857142857142857,1,0.571428571428571,"mediumhigh"
"705",3970,0.785714285714286,1,0.571428571428571,"mediumhigh"
"706",3990,0.785714285714286,1,0.571428571428571,"mediumhigh"
"707",4010,0.785714285714286,1,0.571428571428571,"mediumhigh"
"708",4030,0.785714285714286,1,0.571428571428571,"mediumhigh"
"709",4050,0.785714285714286,1,0.571428571428571,"mediumhigh"
"710",4070,0.785714285714286,1,0.571428571428571,"mediumhigh"
"711",4090,0.660714285714286,1,0.5,"mediumhigh"
"712",4110,0.821428571428571,1,0.571428571428571,"mediumhigh"
"713",4130,0.857142857142857,1,0.571428571428571,"mediumhigh"
"714",4150,0.785714285714286,1,0.571428571428571,"mediumhigh"
"715",4170,0.785714285714286,1,0.571428571428571,"mediumhigh"
"716",4190,0.723214285714286,1,0.535714285714286,"mediumhigh"
"717",4210,0.785714285714286,1,0.571428571428571,"mediumhigh"
"718",4230,0.785714285714286,1,0.571428571428571,"mediumhigh"
"719",4250,0.785714285714286,1,0.571428571428571,"mediumhigh"
"720",4270,0.785714285714286,1,0.571428571428571,"mediumhigh"
"721",4290,0.857142857142857,1,0.571428571428571,"mediumhigh"
"722",4310,0.785714285714286,1,0.571428571428571,"mediumhigh"
"723",4330,0.857142857142857,1,0.571428571428571,"mediumhigh"
"724",4350,0.785714285714286,1,0.571428571428571,"mediumhigh"
"725",4370,0.785714285714286,1,0.571428571428571,"mediumhigh"
"726",4390,0.785714285714286,1,0.571428571428571,"mediumhigh"
"727",4410,0.660714285714286,1,0.5,"mediumhigh"
"728",4430,0.785714285714286,1,0.571428571428571,"mediumhigh"
"729",4450,0.785714285714286,1,0.571428571428571,"mediumhigh"
"730",4470,0.785714285714286,1,0.571428571428571,"mediumhigh"
"731",4490,0.857142857142857,1,0.571428571428571,"mediumhigh"
"732",4510,0.785714285714286,1,0.571428571428571,"mediumhigh"
"733",4530,0.785714285714286,1,0.571428571428571,"mediumhigh"
"734",4550,0.785714285714286,1,0.571428571428571,"mediumhigh"
"735",4570,0.785714285714286,1,0.571428571428571,"mediumhigh"
"736",4590,0.857142857142857,1,0.571428571428571,"mediumhigh"
"737",4610,0.785714285714286,1,0.571428571428571,"mediumhigh"
"738",4630,0.785714285714286,1,0.571428571428571,"mediumhigh"
"739",4650,0.785714285714286,1,0.571428571428571,"mediumhigh"
"740",4670,0.785714285714286,1,0.571428571428571,"mediumhigh"
"741",4690,0.660714285714286,1,0.5,"mediumhigh"
"742",4710,0.785714285714286,1,0.571428571428571,"mediumhigh"
"743",4730,0.857142857142857,1,0.571428571428571,"mediumhigh"
"744",4750,0.723214285714286,1,0.535714285714286,"mediumhigh"
"745",4770,0.821428571428571,1,0.571428571428571,"mediumhigh"
"746",4790,0.785714285714286,1,0.571428571428571,"mediumhigh"
"747",4810,0.785714285714286,1,0.571428571428571,"mediumhigh"
"748",4830,0.785714285714286,1,0.571428571428571,"mediumhigh"
"749",4850,0.660714285714286,1,0.5,"mediumhigh"
"750",4870,0.857142857142857,1,0.571428571428571,"mediumhigh"
"751",4890,0.857142857142857,1,0.571428571428571,"mediumhigh"
"752",4910,0.723214285714286,1,0.535714285714286,"mediumhigh"
"753",4930,0.785714285714286,1,0.571428571428571,"mediumhigh"
"754",4950,0.821428571428571,1,0.571428571428571,"mediumhigh"
"755",4970,0.660714285714286,1,0.5,"mediumhigh"
"756",4990,0.785714285714286,1,0.571428571428571,"mediumhigh"
"757",5010,0.785714285714286,1,0.571428571428571,"mediumhigh"
"758",5030,0.723214285714286,1,0.535714285714286,"mediumhigh"
"759",5050,0.660714285714286,1,0.5,"mediumhigh"
"760",5070,0.857142857142857,1,0.571428571428571,"mediumhigh"
"761",5090,0.660714285714286,1,0.5,"mediumhigh"
"762",5110,0.821428571428571,1,0.571428571428571,"mediumhigh"
"763",5130,0.723214285714286,1,0.535714285714286,"mediumhigh"
"764",5150,0.660714285714286,1,0.5,"mediumhigh"
"765",5170,0.660714285714286,1,0.5,"mediumhigh"
"766",5190,0.857142857142857,1,0.571428571428571,"mediumhigh"
"767",5210,0.660714285714286,1,0.5,"mediumhigh"
"768",5230,0.785714285714286,1,0.571428571428571,"mediumhigh"
"769",5250,0.857142857142857,1,0.571428571428571,"mediumhigh"
"770",5270,0.723214285714286,0.75,0.535714285714286,"mediumhigh"
"771",5290,0.821428571428571,1,0.571428571428571,"mediumhigh"
"772",5310,0.785714285714286,1,0.571428571428571,"mediumhigh"
"773",5330,0.75,1,0.571428571428571,"mediumhigh"
"774",5350,0.75,1,0.571428571428571,"mediumhigh"
"775",5370,0.75,1,0.571428571428571,"mediumhigh"
"776",5390,0.75,1,0.571428571428571,"mediumhigh"
"777",5410,0.785714285714286,1,0.571428571428571,"mediumhigh"
"778",5430,0.785714285714286,1,0.5,"mediumhigh"
"779",5450,0.660714285714286,0.5,0.5,"mediumhigh"
"780",5470,0.75,1,0.5,"mediumhigh"
"781",5490,0.75,1,0.5,"mediumhigh"
"782",5510,0.821428571428571,1,0.571428571428571,"mediumhigh"
"783",5530,0.75,1,0.5,"mediumhigh"
"784",5550,0.75,1,0.571428571428571,"mediumhigh"
"785",5570,0.705357142857143,0.75,0.5,"mediumhigh"
"786",5590,0.75,1,0.5,"mediumhigh"
"787",5610,0.75,1,0.535714285714286,"mediumhigh"
"788",5630,0.75,1,0.5,"mediumhigh"
"789",5650,0.660714285714286,0.5,0.5,"mediumhigh"
"790",5670,0.75,1,0.5,"mediumhigh"
"791",5690,0.705357142857143,0.75,0.5,"mediumhigh"
"792",5710,0.75,1,0.5,"mediumhigh"
"793",5730,0.75,1,0.5,"mediumhigh"
"794",5750,0.75,1,0.5,"mediumhigh"
"795",5770,0.714285714285714,1,0.5,"mediumhigh"
"796",5790,0.660714285714286,0.5,0.5,"mediumhigh"
"797",5810,0.714285714285714,1,0.5,"mediumhigh"
"798",5830,0.714285714285714,1,0.5,"mediumhigh"
"799",5850,0.714285714285714,1,0.5,"mediumhigh"
"800",5870,0.714285714285714,1,0.571428571428571,"mediumhigh"
"801",5890,0.714285714285714,1,0.5,"mediumhigh"
"802",5910,0.785714285714286,1,0.5,"mediumhigh"
"803",5930,0.75,1,0.5,"mediumhigh"
"804",5950,0.75,1,0.5,"mediumhigh"
"805",5970,0.678571428571429,1,0.535714285714286,"mediumhigh"
"806",5990,0.660714285714286,0.5,0.5,"mediumhigh"
"807",6010,0.714285714285714,1,0.571428571428571,"mediumhigh"
"808",6030,0.669642857142857,0.75,0.5,"mediumhigh"
"809",6050,0.678571428571429,1,0.5,"mediumhigh"
"810",6070,0.696428571428571,1,0.5,"mediumhigh"
"811",6090,0.75,1,0.5,"mediumhigh"
"812",6110,0.696428571428571,1,0.5,"mediumhigh"
"813",6130,0.669642857142857,0.75,0.5,"mediumhigh"
"814",6150,0.785714285714286,1,0.5,"mediumhigh"
"815",6170,0.714285714285714,1,0.5,"mediumhigh"
"816",6190,0.785714285714286,1,0.5,"mediumhigh"
"817",6210,0.660714285714286,0.5,0.5,"mediumhigh"
"818",6230,0.678571428571429,1,0.5,"mediumhigh"
"819",6250,0.785714285714286,1,0.535714285714286,"mediumhigh"
"820",6270,0.696428571428571,1,0.5,"mediumhigh"
"821",6290,0.75,1,0.5,"mediumhigh"
"822",6310,0.821428571428571,1,0.428571428571429,"mediumhigh"
"823",6330,0.767857142857143,1,0.464285714285714,"mediumhigh"
"824",6350,0.714285714285714,1,0.5,"mediumhigh"
"825",6370,0.696428571428571,1,0.5,"mediumhigh"
"826",6390,0.678571428571429,1,0.5,"mediumhigh"
"827",6410,0.678571428571429,1,0.5,"mediumhigh"
"828",6430,0.696428571428571,1,0.5,"mediumhigh"
"829",6450,0.696428571428571,1,0.5,"mediumhigh"
"830",6470,0.678571428571429,1,0.535714285714286,"mediumhigh"
"831",6490,0.785714285714286,1,0.5,"mediumhigh"
"832",6510,0.803571428571429,1,0.464285714285714,"mediumhigh"
"833",6530,0.678571428571429,1,0.5,"mediumhigh"
"834",6550,0.660714285714286,0.5,0.5,"mediumhigh"
"835",6570,0.660714285714286,0.5,0.5,"mediumhigh"
"836",6590,0.714285714285714,1,0.5,"mediumhigh"
"837",6610,0.678571428571429,1,0.5,"mediumhigh"
"838",6630,0.75,1,0.5,"mediumhigh"
"839",6650,0.696428571428571,1,0.5,"mediumhigh"
"840",6670,0.607142857142857,0.75,0.5,"mediumhigh"
"841",6690,0.535714285714286,0.75,0.5,"mediumhigh"
"842",6710,0.714285714285714,1,0.5,"mediumhigh"
"843",6730,0.678571428571429,1,0.5,"mediumhigh"
"844",6750,0.696428571428571,1,0.5,"mediumhigh"
"845",6770,0.696428571428571,1,0.5,"mediumhigh"
"846",6790,0.678571428571429,1,0.5,"mediumhigh"
"847",6810,0.625,1,0.5,"mediumhigh"
"848",6830,0.696428571428571,1,0.5,"mediumhigh"
"849",6850,0.714285714285714,1,0.5,"mediumhigh"
"850",6870,0.803571428571429,1,0.392857142857143,"mediumhigh"
"851",6890,0.714285714285714,1,0.5,"mediumhigh"
"852",6910,0.678571428571429,1,0.5,"mediumhigh"
"853",6930,0.732142857142857,0.75,0.5,"mediumhigh"
"854",6950,0.785714285714286,1,0.5,"mediumhigh"
"855",6970,0.714285714285714,0.75,0.5,"mediumhigh"
"856",6990,0.785714285714286,1,0.571428571428571,"mediumhigh"
"857",7010,0.678571428571429,1,0.5,"mediumhigh"
"858",7030,0.714285714285714,1,0.5,"mediumhigh"
"859",7050,0.625,1,0.5,"mediumhigh"
"860",7070,0.571428571428571,0.5,0.5,"mediumhigh"
"861",7090,0.678571428571429,1,0.5,"mediumhigh"
"862",7110,0.714285714285714,1,0.5,"mediumhigh"
"863",7130,0.803571428571429,1,0.321428571428571,"mediumhigh"
"864",7150,0.651785714285714,0.75,0.5,"mediumhigh"
"865",7170,0.517857142857143,0.5,0.5,"mediumhigh"
"866",7190,0.714285714285714,1,0.5,"mediumhigh"
"867",7210,0.678571428571429,1,0.5,"mediumhigh"
"868",7230,0.678571428571429,0.5,0.5,"mediumhigh"
"869",7250,0.678571428571429,1,0.571428571428571,"mediumhigh"
"870",7270,0.741071428571428,1,0.428571428571429,"mediumhigh"
"871",7290,0.678571428571429,1,0.5,"mediumhigh"
"872",7310,0.651785714285714,1,0.5,"mediumhigh"
"873",7330,0.696428571428571,1,0.5,"mediumhigh"
"874",7350,0.714285714285714,1,0.5,"mediumhigh"
"875",7370,0.651785714285714,0.75,0.5,"mediumhigh"
"876",7390,0.714285714285714,1,0.5,"mediumhigh"
"877",7410,0.714285714285714,1,0.428571428571429,"mediumhigh"
"878",7430,0.571428571428571,0.75,0.5,"mediumhigh"
"879",7450,0.678571428571429,1,0.535714285714286,"mediumhigh"
"880",7470,0.714285714285714,1,0.428571428571429,"mediumhigh"
"881",7490,0.714285714285714,1,0.571428571428571,"mediumhigh"
"882",7510,0.696428571428571,1,0.428571428571429,"mediumhigh"
"883",7530,0.678571428571429,1,0.5,"mediumhigh"
"884",7550,0.741071428571428,0.5,0.5,"mediumhigh"
"885",7570,0.714285714285714,1,0.5,"mediumhigh"
"886",7590,0.651785714285714,1,0.464285714285714,"mediumhigh"
